dex_parent,pokemon_id_parent,pokemon_parent,dex_child,pokemon_id_child,pokemon_child,is_self
328,trapinch_shadow,Trapinch (Shadow),328,trapinch_shadow,Trapinch (Shadow),True
328,trapinch_shadow,Trapinch (Shadow),329,vibrava_shadow,Vibrava (Shadow),False
328,trapinch_shadow,Trapinch (Shadow),330,flygon_shadow,Flygon (Shadow),False
329,vibrava,Vibrava,329,vibrava,Vibrava,True
329,vibrava,Vibrava,330,flygon,Flygon,False
329,vibrava_shadow,Vibrava (Shadow),329,vibrava_shadow,Vibrava (Shadow),True
329,vibrava_shadow,Vibrava (Shadow),330,flygon_shadow,Flygon (Shadow),False
330,flygon,Flygon,330,flygon,Flygon,True
330,flygon_shadow,Flygon (Shadow),330,flygon_shadow,Flygon (Shadow),True
331,cacnea,Cacnea,331,cacnea,Cacnea,True
331,cacnea,Cacnea,332,cacturne,Cacturne,False
331,cacnea_shadow,Cacnea (Shadow),331,cacnea_shadow,Cacnea (Shadow),True
331,cacnea_shadow,Cacnea (Shadow),332,cacturne_shadow,Cacturne (Shadow),False
332,cacturne,Cacturne,332,cacturne,Cacturne,True
332,cacturne_shadow,Cacturne (Shadow),332,cacturne_shadow,Cacturne (Shadow),True
333,swablu,Swablu,333,swablu,Swablu,True
333,swablu,Swablu,334,altaria,Altaria,False
333,swablu,Swablu,334,altaria_mega,Altaria (Mega),False
334,altaria,Altaria,334,altaria,Altaria,True
334,altaria,Altaria,334,altaria_mega,Altaria (Mega),False
334,altaria_mega,Altaria (Mega),334,altaria_mega,Altaria (Mega),True
335,zangoose,Zangoose,335,zangoose,Zangoose,True
336,seviper,Seviper,336,seviper,Seviper,True
337,lunatone,Lunatone,337,lunatone,Lunatone,True
338,solrock,Solrock,338,solrock,Solrock,True
339,barboach,Barboach,339,barboach,Barboach,True
339,barboach,Barboach,340,whiscash,Whiscash,False
339,barboach_shadow,Barboach (Shadow),339,barboach_shadow,Barboach (Shadow),True
339,barboach_shadow,Barboach (Shadow),340,whiscash_shadow,Whiscash (Shadow),False
340,whiscash,Whiscash,340,whiscash,Whiscash,True
340,whiscash_shadow,Whiscash (Shadow),340,whiscash_shadow,Whiscash (Shadow),True
341,corphish,Corphish,341,corphish,Corphish,True
341,corphish,Corphish,342,crawdaunt,Crawdaunt,False
341,corphish_shadow,Corphish (Shadow),341,corphish_shadow,Corphish (Shadow),True
341,corphish_shadow,Corphish (Shadow),342,crawdaunt_shadow,Crawdaunt (Shadow),False
342,crawdaunt,Crawdaunt,342,crawdaunt,Crawdaunt,True
342,crawdaunt_shadow,Crawdaunt (Shadow),342,crawdaunt_shadow,Crawdaunt (Shadow),True
343,baltoy,Baltoy,343,baltoy,Baltoy,True
343,baltoy,Baltoy,344,claydol,Claydol,False
344,claydol,Claydol,344,claydol,Claydol,True
345,lileep,Lileep,345,lileep,Lileep,True
345,lileep,Lileep,346,cradily,Cradily,False
345,lileep_shadow,Lileep (Shadow),345,lileep_shadow,Lileep (Shadow),True
345,lileep_shadow,Lileep (Shadow),346,cradily_shadow,Cradily (Shadow),False
346,cradily,Cradily,346,cradily,Cradily,True
346,cradily_shadow,Cradily (Shadow),346,cradily_shadow,Cradily (Shadow),True
347,anorith,Anorith,347,anorith,Anorith,True
347,anorith,Anorith,348,armaldo,Armaldo,False
347,anorith_shadow,Anorith (Shadow),347,anorith_shadow,Anorith (Shadow),True
347,anorith_shadow,Anorith (Shadow),348,armaldo_shadow,Armaldo (Shadow),False
348,armaldo,Armaldo,348,armaldo,Armaldo,True
348,armaldo_shadow,Armaldo (Shadow),348,armaldo_shadow,Armaldo (Shadow),True
349,feebas,Feebas,349,feebas,Feebas,True
349,feebas,Feebas,350,milotic,Milotic,False
350,milotic,Milotic,350,milotic,Milotic,True
351,castform,Castform,351,castform,Castform,True
351,castform_rainy,Castform (Rainy),351,castform_rainy,Castform (Rainy),True
351,castform_snowy,Castform (Snowy),351,castform_snowy,Castform (Snowy),True
351,castform_sunny,Castform (Sunny),351,castform_sunny,Castform (Sunny),True
352,kecleon,Kecleon,352,kecleon,Kecleon,True
353,shuppet,Shuppet,353,shuppet,Shuppet,True
353,shuppet,Shuppet,354,banette,Banette,False
353,shuppet_shadow,Shuppet (Shadow),353,shuppet_shadow,Shuppet (Shadow),True
353,shuppet_shadow,Shuppet (Shadow),354,banette_shadow,Banette (Shadow),False
354,banette,Banette,354,banette,Banette,True
354,banette,Banette,354,banette_mega,Banette (Mega),False
354,banette_mega,Banette (Mega),354,banette_mega,Banette (Mega),True
354,banette_shadow,Banette (Shadow),354,banette_shadow,Banette (Shadow),True
355,duskull,Duskull,355,duskull,Duskull,True
355,duskull,Duskull,356,dusclops,Dusclops,False
355,duskull,Duskull,477,dusknoir,Dusknoir,False
355,duskull_shadow,Duskull (Shadow),355,duskull_shadow,Duskull (Shadow),True
355,duskull_shadow,Duskull (Shadow),356,dusclops_shadow,Dusclops (Shadow),False
355,duskull_shadow,Duskull (Shadow),477,dusknoir_shadow,Dusknoir (Shadow),False
356,dusclops,Dusclops,356,dusclops,Dusclops,True
356,dusclops,Dusclops,477,dusknoir,Dusknoir,False
356,dusclops_shadow,Dusclops (Shadow),356,dusclops_shadow,Dusclops (Shadow),True
356,dusclops_shadow,Dusclops (Shadow),477,dusknoir_shadow,Dusknoir (Shadow),False
357,tropius,Tropius,357,tropius,Tropius,True
358,chimecho,Chimecho,358,chimecho,Chimecho,True
359,absol,Absol,359,absol,Absol,True
359,absol,Absol,359,absol_mega,Absol (Mega),False
359,absol_mega,Absol (Mega),359,absol_mega,Absol (Mega),True
359,absol_shadow,Absol (Shadow),359,absol_shadow,Absol (Shadow),True
360,wynaut,Wynaut,202,wobbuffet,Wobbuffet,False
360,wynaut,Wynaut,202,wobbuffet_shadow,Wobbuffet (Shadow),False
360,wynaut,Wynaut,360,wynaut,Wynaut,True
361,snorunt,Snorunt,361,snorunt,Snorunt,True
361,snorunt,Snorunt,362,glalie,Glalie,False
361,snorunt,Snorunt,478,froslass,Froslass,False
361,snorunt_shadow,Snorunt (Shadow),361,snorunt_shadow,Snorunt (Shadow),True
361,snorunt_shadow,Snorunt (Shadow),362,glalie_shadow,Glalie (Shadow),False
361,snorunt_shadow,Snorunt (Shadow),478,froslass_shadow,Froslass (Shadow),False
362,glalie,Glalie,362,glalie,Glalie,True
362,glalie,Glalie,362,glalie_mega,Glalie (Mega),False
362,glalie_mega,Glalie (Mega),362,glalie_mega,Glalie (Mega),True
362,glalie_shadow,Glalie (Shadow),362,glalie_shadow,Glalie (Shadow),True
363,spheal,Spheal,363,spheal,Spheal,True
363,spheal,Spheal,364,sealeo,Sealeo,False
363,spheal,Spheal,365,walrein,Walrein,False
363,spheal_shadow,Spheal (Shadow),363,spheal_shadow,Spheal (Shadow),True
363,spheal_shadow,Spheal (Shadow),364,sealeo_shadow,Sealeo (Shadow),False
363,spheal_shadow,Spheal (Shadow),365,walrein_shadow,Walrein (Shadow),False
364,sealeo,Sealeo,364,sealeo,Sealeo,True
364,sealeo,Sealeo,365,walrein,Walrein,False
364,sealeo_shadow,Sealeo (Shadow),364,sealeo_shadow,Sealeo (Shadow),True
364,sealeo_shadow,Sealeo (Shadow),365,walrein_shadow,Walrein (Shadow),False
365,walrein,Walrein,365,walrein,Walrein,True
365,walrein_shadow,Walrein (Shadow),365,walrein_shadow,Walrein (Shadow),True
366,clamperl,Clamperl,366,clamperl,Clamperl,True
366,clamperl,Clamperl,367,huntail,Huntail,False
366,clamperl,Clamperl,368,gorebyss,Gorebyss,False
367,huntail,Huntail,367,huntail,Huntail,True
368,gorebyss,Gorebyss,368,gorebyss,Gorebyss,True
369,relicanth,Relicanth,369,relicanth,Relicanth,True
370,luvdisc,Luvdisc,370,luvdisc,Luvdisc,True
371,bagon,Bagon,371,bagon,Bagon,True
371,bagon,Bagon,372,shelgon,Shelgon,False
371,bagon,Bagon,373,salamence,Salamence,False
371,bagon_shadow,Bagon (Shadow),371,bagon_shadow,Bagon (Shadow),True
371,bagon_shadow,Bagon (Shadow),372,shelgon_shadow,Shelgon (Shadow),False
371,bagon_shadow,Bagon (Shadow),373,salamence_shadow,Salamence (Shadow),False
372,shelgon,Shelgon,372,shelgon,Shelgon,True
372,shelgon,Shelgon,373,salamence,Salamence,False
372,shelgon_shadow,Shelgon (Shadow),372,shelgon_shadow,Shelgon (Shadow),True
372,shelgon_shadow,Shelgon (Shadow),373,salamence_shadow,Salamence (Shadow),False
373,salamence,Salamence,373,salamence,Salamence,True
373,salamence,Salamence,373,salamence_mega,Salamence (Mega),False
373,salamence_mega,Salamence (Mega),373,salamence_mega,Salamence (Mega),True
373,salamence_shadow,Salamence (Shadow),373,salamence_shadow,Salamence (Shadow),True
374,beldum,Beldum,374,beldum,Beldum,True
374,beldum,Beldum,375,metang,Metang,False
374,beldum,Beldum,376,metagross,Metagross,False
374,beldum_shadow,Beldum (Shadow),374,beldum_shadow,Beldum (Shadow),True
374,beldum_shadow,Beldum (Shadow),375,metang_shadow,Metang (Shadow),False
374,beldum_shadow,Beldum (Shadow),376,metagross_shadow,Metagross (Shadow),False
375,metang,Metang,375,metang,Metang,True
375,metang,Metang,376,metagross,Metagross,False
375,metang_shadow,Metang (Shadow),375,metang_shadow,Metang (Shadow),True
375,metang_shadow,Metang (Shadow),376,metagross_shadow,Metagross (Shadow),False
376,metagross,Metagross,376,metagross,Metagross,True
376,metagross_shadow,Metagross (Shadow),376,metagross_shadow,Metagross (Shadow),True
377,regirock,Regirock,377,regirock,Regirock,True
377,regirock_shadow,Regirock (Shadow),377,regirock_shadow,Regirock (Shadow),True
378,regice,Regice,378,regice,Regice,True
378,regice_shadow,Regice (Shadow),378,regice_shadow,Regice (Shadow),True
379,registeel,Registeel,379,registeel,Registeel,True
379,registeel_shadow,Registeel (Shadow),379,registeel_shadow,Registeel (Shadow),True
380,latias,Latias,380,latias,Latias,True
380,latias,Latias,380,latias_mega,Latias (Mega),False
380,latias_mega,Latias (Mega),380,latias_mega,Latias (Mega),True
380,latias_shadow,Latias (Shadow),380,latias_shadow,Latias (Shadow),True
381,latios,Latios,381,latios,Latios,True
381,latios,Latios,381,latios_mega,Latios (Mega),False
381,latios_mega,Latios (Mega),381,latios_mega,Latios (Mega),True
381,latios_shadow,Latios (Shadow),381,latios_shadow,Latios (Shadow),True
382,kyogre,Kyogre,382,kyogre,Kyogre,True
382,kyogre,Kyogre,382,kyogre_primal,Kyogre (Primal),False
382,kyogre_primal,Kyogre (Primal),382,kyogre_primal,Kyogre (Primal),True
382,kyogre_shadow,Kyogre (Shadow),382,kyogre_shadow,Kyogre (Shadow),True
383,groudon,Groudon,383,groudon,Groudon,True
383,groudon,Groudon,383,groudon_primal,Groudon (Primal),False
383,groudon_primal,Groudon (Primal),383,groudon_primal,Groudon (Primal),True
383,groudon_shadow,Groudon (Shadow),383,groudon_shadow,Groudon (Shadow),True
384,rayquaza,Rayquaza,384,rayquaza,Rayquaza,True
384,rayquaza,Rayquaza,384,rayquaza_mega,Rayquaza (Mega),False
384,rayquaza_mega,Rayquaza (Mega),384,rayquaza_mega,Rayquaza (Mega),True
385,jirachi,Jirachi,385,jirachi,Jirachi,True
386,deoxys,Deoxys,386,deoxys,Deoxys,True
386,deoxys_attack,Deoxys (Attack),386,deoxys_attack,Deoxys (Attack),True
386,deoxys_defense,Deoxys (Defense),386,deoxys_defense,Deoxys (Defense),True
386,deoxys_speed,Deoxys (Speed),386,deoxys_speed,Deoxys (Speed),True
387,turtwig,Turtwig,387,turtwig,Turtwig,True
387,turtwig,Turtwig,388,grotle,Grotle,False
387,turtwig,Turtwig,389,torterra,Torterra,False
387,turtwig_shadow,Turtwig (Shadow),387,turtwig_shadow,Turtwig (Shadow),True
387,turtwig_shadow,Turtwig (Shadow),388,grotle_shadow,Grotle (Shadow),False
387,turtwig_shadow,Turtwig (Shadow),389,torterra_shadow,Torterra (Shadow),False
388,grotle,Grotle,388,grotle,Grotle,True
388,grotle,Grotle,389,torterra,Torterra,False
388,grotle_shadow,Grotle (Shadow),388,grotle_shadow,Grotle (Shadow),True
388,grotle_shadow,Grotle (Shadow),389,torterra_shadow,Torterra (Shadow),False
389,torterra,Torterra,389,torterra,Torterra,True
389,torterra_shadow,Torterra (Shadow),389,torterra_shadow,Torterra (Shadow),True
390,chimchar,Chimchar,390,chimchar,Chimchar,True
390,chimchar,Chimchar,391,monferno,Monferno,False
390,chimchar,Chimchar,392,infernape,Infernape,False
390,chimchar_shadow,Chimchar (Shadow),390,chimchar_shadow,Chimchar (Shadow),True
390,chimchar_shadow,Chimchar (Shadow),391,monferno_shadow,Monferno (Shadow),False
390,chimchar_shadow,Chimchar (Shadow),392,infernape_shadow,Infernape (Shadow),False
391,monferno,Monferno,391,monferno,Monferno,True
391,monferno,Monferno,392,infernape,Infernape,False
391,monferno_shadow,Monferno (Shadow),391,monferno_shadow,Monferno (Shadow),True
391,monferno_shadow,Monferno (Shadow),392,infernape_shadow,Infernape (Shadow),False
392,infernape,Infernape,392,infernape,Infernape,True
392,infernape_shadow,Infernape (Shadow),392,infernape_shadow,Infernape (Shadow),True
393,piplup,Piplup,393,piplup,Piplup,True
393,piplup,Piplup,394,prinplup,Prinplup,False
393,piplup,Piplup,395,empoleon,Empoleon,False
393,piplup_shadow,Piplup (Shadow),393,piplup_shadow,Piplup (Shadow),True
393,piplup_shadow,Piplup (Shadow),394,prinplup_shadow,Prinplup (Shadow),False
393,piplup_shadow,Piplup (Shadow),395,empoleon_shadow,Empoleon (Shadow),False
394,prinplup,Prinplup,394,prinplup,Prinplup,True
394,prinplup,Prinplup,395,empoleon,Empoleon,False
394,prinplup_shadow,Prinplup (Shadow),394,prinplup_shadow,Prinplup (Shadow),True
394,prinplup_shadow,Prinplup (Shadow),395,empoleon_shadow,Empoleon (Shadow),False
395,empoleon,Empoleon,395,empoleon,Empoleon,True
395,empoleon_shadow,Empoleon (Shadow),395,empoleon_shadow,Empoleon (Shadow),True
396,starly,Starly,396,starly,Starly,True
396,starly,Starly,397,staravia,Staravia,False
396,starly,Starly,398,staraptor,Staraptor,False
396,starly_shadow,Starly (Shadow),396,starly_shadow,Starly (Shadow),True
396,starly_shadow,Starly (Shadow),397,staravia_shadow,Staravia (Shadow),False
396,starly_shadow,Starly (Shadow),398,staraptor_shadow,Staraptor (Shadow),False
397,staravia,Staravia,397,staravia,Staravia,True
397,staravia,Staravia,398,staraptor,Staraptor,False
397,staravia_shadow,Staravia (Shadow),397,staravia_shadow,Staravia (Shadow),True
397,staravia_shadow,Staravia (Shadow),398,staraptor_shadow,Staraptor (Shadow),False
398,staraptor,Staraptor,398,staraptor,Staraptor,True
398,staraptor_shadow,Staraptor (Shadow),398,staraptor_shadow,Staraptor (Shadow),True
399,bidoof,Bidoof,399,bidoof,Bidoof,True
399,bidoof,Bidoof,400,bibarel,Bibarel,False
399,bidoof_shadow,Bidoof (Shadow),399,bidoof_shadow,Bidoof (Shadow),True
399,bidoof_shadow,Bidoof (Shadow),400,bibarel_shadow,Bibarel (Shadow),False
400,bibarel,Bibarel,400,bibarel,Bibarel,True
400,bibarel_shadow,Bibarel (Shadow),400,bibarel_shadow,Bibarel (Shadow),True
401,kricketot,Kricketot,401,kricketot,Kricketot,True
401,kricketot,Kricketot,402,kricketune,Kricketune,False
402,kricketune,Kricketune,402,kricketune,Kricketune,True
403,shinx,Shinx,403,shinx,Shinx,True
403,shinx,Shinx,404,luxio,Luxio,False
403,shinx,Shinx,405,luxray,Luxray,False
403,shinx_shadow,Shinx (Shadow),403,shinx_shadow,Shinx (Shadow),True
403,shinx_shadow,Shinx (Shadow),404,luxio_shadow,Luxio (Shadow),False
403,shinx_shadow,Shinx (Shadow),405,luxray_shadow,Luxray (Shadow),False
404,luxio,Luxio,404,luxio,Luxio,True
404,luxio,Luxio,405,luxray,Luxray,False
404,luxio_shadow,Luxio (Shadow),404,luxio_shadow,Luxio (Shadow),True
404,luxio_shadow,Luxio (Shadow),405,luxray_shadow,Luxray (Shadow),False
405,luxray,Luxray,405,luxray,Luxray,True
405,luxray_shadow,Luxray (Shadow),405,luxray_shadow,Luxray (Shadow),True
406,budew,Budew,315,roselia,Roselia,False
406,budew,Budew,406,budew,Budew,True
406,budew,Budew,407,roserade,Roserade,False
407,roserade,Roserade,407,roserade,Roserade,True
408,cranidos,Cranidos,408,cranidos,Cranidos,True
408,cranidos,Cranidos,409,rampardos,Rampardos,False
408,cranidos_shadow,Cranidos (Shadow),408,cranidos_shadow,Cranidos (Shadow),True
408,cranidos_shadow,Cranidos (Shadow),409,rampardos_shadow,Rampardos (Shadow),False
409,rampardos,Rampardos,409,rampardos,Rampardos,True
409,rampardos_shadow,Rampardos (Shadow),409,rampardos_shadow,Rampardos (Shadow),True
410,shieldon,Shieldon,410,shieldon,Shieldon,True
410,shieldon,Shieldon,411,bastiodon,Bastiodon,False
410,shieldon_shadow,Shieldon (Shadow),410,shieldon_shadow,Shieldon (Shadow),True
410,shieldon_shadow,Shieldon (Shadow),411,bastiodon_shadow,Bastiodon (Shadow),False
411,bastiodon,Bastiodon,411,bastiodon,Bastiodon,True
411,bastiodon_shadow,Bastiodon (Shadow),411,bastiodon_shadow,Bastiodon (Shadow),True
412,burmy_plant,Burmy (Plant),412,burmy_plant,Burmy (Plant),True
412,burmy_plant,Burmy (Plant),413,wormadam_plant,Wormadam (Plant),False
412,burmy_sandy,Burmy (Sandy),412,burmy_sandy,Burmy (Sandy),True
412,burmy_sandy,Burmy (Sandy),413,wormadam_sandy,Wormadam (Sandy),False
412,burmy_trash,Burmy (Trash),412,burmy_trash,Burmy (Trash),True
412,burmy_trash,Burmy (Trash),413,wormadam_trash,Wormadam (Trash),False
412,burmy_trash,Burmy (Trash),414,mothim,Mothim,False
413,wormadam_plant,Wormadam (Plant),413,wormadam_plant,Wormadam (Plant),True
413,wormadam_sandy,Wormadam (Sandy),413,wormadam_sandy,Wormadam (Sandy),True
413,wormadam_trash,Wormadam (Trash),413,wormadam_trash,Wormadam (Trash),True
414,mothim,Mothim,414,mothim,Mothim,True
415,combee,Combee,415,combee,Combee,True
415,combee,Combee,416,vespiquen,Vespiquen,False
416,vespiquen,Vespiquen,416,vespiquen,Vespiquen,True
417,pachirisu,Pachirisu,417,pachirisu,Pachirisu,True
418,buizel,Buizel,418,buizel,Buizel,True
418,buizel,Buizel,419,floatzel,Floatzel,False
419,floatzel,Floatzel,419,floatzel,Floatzel,True
420,cherubi,Cherubi,420,cherubi,Cherubi,True
420,cherubi,Cherubi,421,cherrim_overcast,Cherrim (Overcast),False
420,cherubi,Cherubi,421,cherrim_sunny,Cherrim (Sunshine),False
421,cherrim_overcast,Cherrim (Overcast),421,cherrim_overcast,Cherrim (Overcast),True
421,cherrim_sunny,Cherrim (Sunshine),421,cherrim_sunny,Cherrim (Sunshine),True
422,shellos,Shellos,422,shellos,Shellos,True
423,gastrodon,Gastrodon,423,gastrodon,Gastrodon,True
424,ambipom,Ambipom,424,ambipom,Ambipom,True
424,ambipom_shadow,Ambipom (Shadow),424,ambipom_shadow,Ambipom (Shadow),True
425,drifloon,Drifloon,425,drifloon,Drifloon,True
425,drifloon,Drifloon,426,drifblim,Drifblim,False
425,drifloon_shadow,Drifloon (Shadow),425,drifloon_shadow,Drifloon (Shadow),True
425,drifloon_shadow,Drifloon (Shadow),426,drifblim_shadow,Drifblim (Shadow),False
426,drifblim,Drifblim,426,drifblim,Drifblim,True
426,drifblim_shadow,Drifblim (Shadow),426,drifblim_shadow,Drifblim (Shadow),True
427,buneary,Buneary,427,buneary,Buneary,True
427,buneary,Buneary,428,lopunny,Lopunny,False
427,buneary,Buneary,428,lopunny_mega,Lopunny (Mega),False
428,lopunny,Lopunny,428,lopunny,Lopunny,True
428,lopunny,Lopunny,428,lopunny_mega,Lopunny (Mega),False
428,lopunny_mega,Lopunny (Mega),428,lopunny_mega,Lopunny (Mega),True
429,mismagius,Mismagius,429,mismagius,Mismagius,True
429,mismagius_shadow,Mismagius (Shadow),429,mismagius_shadow,Mismagius (Shadow),True
430,honchkrow,Honchkrow,430,honchkrow,Honchkrow,True
430,honchkrow_shadow,Honchkrow (Shadow),430,honchkrow_shadow,Honchkrow (Shadow),True
431,glameow,Glameow,431,glameow,Glameow,True
431,glameow,Glameow,432,purugly,Purugly,False
431,glameow_shadow,Glameow (Shadow),431,glameow_shadow,Glameow (Shadow),True
431,glameow_shadow,Glameow (Shadow),432,purugly_shadow,Purugly (Shadow),False
432,purugly,Purugly,432,purugly,Purugly,True
432,purugly_shadow,Purugly (Shadow),432,purugly_shadow,Purugly (Shadow),True
433,chingling,Chingling,358,chimecho,Chimecho,False
433,chingling,Chingling,433,chingling,Chingling,True
434,stunky,Stunky,434,stunky,Stunky,True
434,stunky,Stunky,435,skuntank,Skuntank,False
434,stunky_shadow,Stunky (Shadow),434,stunky_shadow,Stunky (Shadow),True
434,stunky_shadow,Stunky (Shadow),435,skuntank_shadow,Skuntank (Shadow),False
435,skuntank,Skuntank,435,skuntank,Skuntank,True
435,skuntank_shadow,Skuntank (Shadow),435,skuntank_shadow,Skuntank (Shadow),True
436,bronzor,Bronzor,436,bronzor,Bronzor,True
436,bronzor,Bronzor,437,bronzong,Bronzong,False
437,bronzong,Bronzong,437,bronzong,Bronzong,True
438,bonsly,Bonsly,185,sudowoodo,Sudowoodo,False
438,bonsly,Bonsly,185,sudowoodo_shadow,Sudowoodo (Shadow),False
438,bonsly,Bonsly,438,bonsly,Bonsly,True
439,mime_jr,Mime (Jr),122,mr_mime,Mr. Mime,False
439,mime_jr,Mime (Jr),122,mr_mime_galarian,Mr. Mime (Galarian),False
439,mime_jr,Mime (Jr),439,mime_jr,Mime (Jr),True
439,mime_jr,Mime (Jr),866,mr_rime,Mr. Rime,False
440,happiny,Happiny,113,chansey,Chansey,False
440,happiny,Happiny,242,blissey,Blissey,False
440,happiny,Happiny,440,happiny,Happiny,True
441,chatot,Chatot,441,chatot,Chatot,True
442,spiritomb,Spiritomb,442,spiritomb,Spiritomb,True
443,gible,Gible,443,gible,Gible,True
443,gible,Gible,444,gabite,Gabite,False
443,gible,Gible,445,garchomp,Garchomp,False
443,gible_shadow,Gible (Shadow),443,gible_shadow,Gible (Shadow),True
443,gible_shadow,Gible (Shadow),444,gabite_shadow,Gabite (Shadow),False
443,gible_shadow,Gible (Shadow),445,garchomp_shadow,Garchomp (Shadow),False
444,gabite,Gabite,444,gabite,Gabite,True
444,gabite,Gabite,445,garchomp,Garchomp,False
444,gabite_shadow,Gabite (Shadow),444,gabite_shadow,Gabite (Shadow),True
444,gabite_shadow,Gabite (Shadow),445,garchomp_shadow,Garchomp (Shadow),False
445,garchomp,Garchomp,445,garchomp,Garchomp,True
445,garchomp,Garchomp,445,garchomp_mega,Garchomp (Mega),False
445,garchomp_mega,Garchomp (Mega),445,garchomp_mega,Garchomp (Mega),True
445,garchomp_shadow,Garchomp (Shadow),445,garchomp_shadow,Garchomp (Shadow),True
446,munchlax,Munchlax,143,snorlax,Snorlax,False
446,munchlax,Munchlax,143,snorlax_shadow,Snorlax (Shadow),False
446,munchlax,Munchlax,446,munchlax,Munchlax,True
447,riolu,Riolu,447,riolu,Riolu,True
447,riolu,Riolu,448,lucario,Lucario,False
447,riolu,Riolu,448,lucario_mega,Lucario (Mega),False
448,lucario,Lucario,448,lucario,Lucario,True
448,lucario,Lucario,448,lucario_mega,Lucario (Mega),False
448,lucario_mega,Lucario (Mega),448,lucario_mega,Lucario (Mega),True
449,hippopotas,Hippopotas,449,hippopotas,Hippopotas,True
449,hippopotas,Hippopotas,450,hippowdon,Hippowdon,False
449,hippopotas_shadow,Hippopotas (Shadow),449,hippopotas_shadow,Hippopotas (Shadow),True
449,hippopotas_shadow,Hippopotas (Shadow),450,hippowdon_shadow,Hippowdon (Shadow),False
450,hippowdon,Hippowdon,450,hippowdon,Hippowdon,True
450,hippowdon_shadow,Hippowdon (Shadow),450,hippowdon_shadow,Hippowdon (Shadow),True
451,skorupi,Skorupi,451,skorupi,Skorupi,True
451,skorupi,Skorupi,452,drapion,Drapion,False
451,skorupi_shadow,Skorupi (Shadow),451,skorupi_shadow,Skorupi (Shadow),True
451,skorupi_shadow,Skorupi (Shadow),452,drapion_shadow,Drapion (Shadow),False
452,drapion,Drapion,452,drapion,Drapion,True
452,drapion_shadow,Drapion (Shadow),452,drapion_shadow,Drapion (Shadow),True
453,croagunk,Croagunk,453,croagunk,Croagunk,True
453,croagunk,Croagunk,454,toxicroak,Toxicroak,False
453,croagunk_shadow,Croagunk (Shadow),453,croagunk_shadow,Croagunk (Shadow),True
453,croagunk_shadow,Croagunk (Shadow),454,toxicroak_shadow,Toxicroak (Shadow),False
454,toxicroak,Toxicroak,454,toxicroak,Toxicroak,True
454,toxicroak_shadow,Toxicroak (Shadow),454,toxicroak_shadow,Toxicroak (Shadow),True
455,carnivine,Carnivine,455,carnivine,Carnivine,True
456,finneon,Finneon,456,finneon,Finneon,True
456,finneon,Finneon,457,lumineon,Lumineon,False
457,lumineon,Lumineon,457,lumineon,Lumineon,True
458,mantyke,Mantyke,226,mantine,Mantine,False
458,mantyke,Mantyke,458,mantyke,Mantyke,True
459,snover,Snover,459,snover,Snover,True
459,snover,Snover,460,abomasnow,Abomasnow,False
459,snover,Snover,460,abomasnow_mega,Abomasnow (Mega),False
459,snover_shadow,Snover (Shadow),459,snover_shadow,Snover (Shadow),True
459,snover_shadow,Snover (Shadow),460,abomasnow_shadow,Abomasnow (Shadow),False
460,abomasnow,Abomasnow,460,abomasnow,Abomasnow,True
460,abomasnow,Abomasnow,460,abomasnow_mega,Abomasnow (Mega),False
460,abomasnow_mega,Abomasnow (Mega),460,abomasnow_mega,Abomasnow (Mega),True
460,abomasnow_shadow,Abomasnow (Shadow),460,abomasnow_shadow,Abomasnow (Shadow),True
461,weavile,Weavile,461,weavile,Weavile,True
461,weavile_shadow,Weavile (Shadow),461,weavile_shadow,Weavile (Shadow),True
462,magnezone,Magnezone,462,magnezone,Magnezone,True
462,magnezone_shadow,Magnezone (Shadow),462,magnezone_shadow,Magnezone (Shadow),True
463,lickilicky,Lickilicky,463,lickilicky,Lickilicky,True
464,rhyperior,Rhyperior,464,rhyperior,Rhyperior,True
464,rhyperior_shadow,Rhyperior (Shadow),464,rhyperior_shadow,Rhyperior (Shadow),True
465,tangrowth,Tangrowth,465,tangrowth,Tangrowth,True
465,tangrowth_shadow,Tangrowth (Shadow),465,tangrowth_shadow,Tangrowth (Shadow),True
466,electivire,Electivire,466,electivire,Electivire,True
466,electivire_shadow,Electivire (Shadow),466,electivire_shadow,Electivire (Shadow),True
467,magmortar,Magmortar,467,magmortar,Magmortar,True
467,magmortar_shadow,Magmortar (Shadow),467,magmortar_shadow,Magmortar (Shadow),True
468,togekiss,Togekiss,468,togekiss,Togekiss,True
469,yanmega,Yanmega,469,yanmega,Yanmega,True
470,leafeon,Leafeon,470,leafeon,Leafeon,True
471,glaceon,Glaceon,471,glaceon,Glaceon,True
472,gliscor,Gliscor,472,gliscor,Gliscor,True
472,gliscor_shadow,Gliscor (Shadow),472,gliscor_shadow,Gliscor (Shadow),True
473,mamoswine,Mamoswine,473,mamoswine,Mamoswine,True
473,mamoswine_shadow,Mamoswine (Shadow),473,mamoswine_shadow,Mamoswine (Shadow),True
474,porygon_z,Porygon-Z,474,porygon_z,Porygon-Z,True
474,porygon_z_shadow,Porygon-Z (Shadow),474,porygon_z_shadow,Porygon-Z (Shadow),True
475,gallade,Gallade,475,gallade,Gallade,True
475,gallade,Gallade,475,gallade_mega,Gallade (Mega),False
475,gallade_mega,Gallade (Mega),475,gallade_mega,Gallade (Mega),True
475,gallade_shadow,Gallade (Shadow),475,gallade_shadow,Gallade (Shadow),True
